Code,Name
71354U,茂訊國票4A售04
71355U,神準國票4A售01
71356U,僑威國票4A售01
71357U,台燿群益53售01
71358U,元太凱基4A售04
71359U,精剛國票4A售02
71360U,旺矽元大49售07
71361U,鈊象元大49售34
71362U,M31凱基49售03
71363U,順達凱基49售06
71364U,M31國票4A售01
71365U,千附國票4A售04
71366U,千附國票4A售05
71367U,穩懋國票4A售05
71368U,M31元富49售03
71369U,順達國票4A售06
71370U,群聯國票4A售07
71371U,M31群益49售05
71372U,順達群益49售04
71373U,精剛凱基4A售03
71374U,穩懋凱基49售01
71375U,湧德國票4C售02
71376U,M31凱基49售04
71377U,新復興群益52售01
71378U,家登群益4A售02
71379U,弘塑國票4B售03
71380U,神盾國票4B售01
71381U,萬潤國票4B售01
71382U,雙鴻永豐4B售03
71383U,神準國票4B售01
71384U,廣運國票4B售02
71385U,弘塑凱基4B售03
71386U,金麗科凱基4C售02
71387U,宏捷科群益4B售01
71388U,順達群益4A售05
71389U,新復興群益52售02
71390U,M31國票4B售02
71391U,世界國票4B售01
71392U,萬潤凱基4B售01
71393U,世界凱基4A售01
71394U,群聯凱基4A售04
71395U,新復興國票54售01
71396U,鑫聯國票4B售02
71397U,鑫聯國票51售01
71398U,金益鼎國票4B售02
71399U,高鋒元大4A售01
71400U,信驊元富4A售08
71401U,晟田國票4C售01
71402U,雙鴻國票4B售01
71403U,旺矽國票4B售01
71404U,華星光國票4B售01
71405U,新盛力國票4C售02
71406U,元太國票4B售01
71407U,波若威國票4B售01
71408U,信驊國票4B售01
71409U,千附精國票4B售02
71410U,良維國票4B售02
71411U,神準國票4B售04
71412U,群聯國票4B售03
71413U,雙鴻國票4B售03
71414U,威剛國票4B售02
71415U,華星光國票4B售02
71416U,力旺凱基4B售01
71417U,華星光凱基4A售03
71418U,新復興永豐51售01
71419U,中光電元富4A售01
71420U,鈊象元富4A售03
71421U,台燿國票4B售01
71422U,欣銓國票4B售02
71423U,台燿群益52售01
71424U,欣銓群益4B售01
71425U,旺矽國票4B售02
71426U,精材國票4B售01
71427U,雙鴻國票4B售05
71428U,信驊元富4A售10
71429U,旺矽凱基4B售03
71430U,元太國票4B售02
71431U,信驊國票4B售03
71432U,鈊象國票4B售04
71433U,譜瑞國票4B售02
71434U,金益鼎國票4B售04
71435U,新盛力國票4A售03
71436U,鑫聯國票4B售04
71437U,旺矽凱基4B售04
71438U,信驊凱基4A售06
71439U,鈊象凱基4A售07
71440U,新盛力凱基4C售01
71441U,旺矽元富4A售07
71442U,旺矽永豐4A售02
71443U,旺矽國票4B售03
71444U,威剛國票4B售03
71445U,聖暉*國票4B售01
71446U,富喬元大4A售05
71447U,鈊象元大4A售18
71448U,群聯元富4A售11
71449U,旺矽元大4A售09
71450U,威剛國票4C售01
71451U,精測國票4C售01
71452U,力旺國票4B售04
71453U,天品國票4B售02
71454U,昇達科群益51售02
71455U,華星光群益51售01
71456U,力旺元大4B售02
71457U,華星光元大4B售05
71458U,力旺中信4B售03
71459U,華星光永豐52售01
71460U,力旺凱基51售01
71461U,廣運凱基4C售01
71462U,昇達科凱基51售02
71463U,鈊象凱基4B售05
71464U,精測凱基4B售01
71465U,原相元富4B售04
71466U,華星光元富4B售01
71467U,宏捷科國票4C售01
71468U,順達國票4C售01
71469U,鈊象國票4C售01
71470U,僑威國票4C售01
71471U,廣運國票4C售01
71472U,德微國票4C售01
71473U,叡揚國票4B售02
71474U,穩懋國票4C售01
71475U,信驊國票4C售02
71476U,高鋒國票4C售01
71477U,雙鴻國票4C售02
71478U,宏捷科群益4C售01
71479U,高鋒群益51售02
71480U,華星光群益51售02
71481U,信驊元大4B售02
71482U,昇達科元大4B售04
71483U,信驊元大4B售03
71484U,M31國票4C售01
71485U,旺矽國票4C售01
71486U,凡甲國票4C售01
71487U,山富國票4C售01
71488U,世界國票4C售01
71489U,新普國票4C售01
71490U,新復興群益51售01
71491U,元債20元富4B售01
71492U,信驊永豐4C售02
71493U,信驊凱基4B售02
71494U,新復興國泰4B售01
71495U,富喬凱基4B售03
71496U,信驊元大4B售05
71497U,五福國票4C售01
71498U,正淩國票4C售01
71499U,永信建國票4C售01
71500U,宜鼎國票4C售01
71501U,昇佳電國票4C售01
71502U,前鼎國票4C售01
71503U,茂達國票4C售01
71504U,神準國票4C售01
71505U,康全電國票4C售02
71506U,晶呈國票4C售01
71507U,華景電國票4C售01
71508U,閎康國票4C售01
71509U,新復興國票52售01
71510U,精測國票4C售02
71511U,元太凱基4B售01
71512U,世界凱基4C售01
71513U,信驊凱基4B售03
71514U,雙鴻凱基4B售05
71515U,山富國票4C售02
71516U,五福國票4C售02
71517U,元債20國票4B售03
71518U,宇峻國票4C售03
71519U,良維國票4C售02
71520U,威剛國票4C售03
71521U,晟田國票4B售02
71522U,國債20國票4B售02
71523U,世界群益4B售01
71524U,信驊元大4B售06
71525U,晟田元大4B售02
71526U,千附凱基4B售01
71527U,台燿凱基4C售01
71528U,五福群益51售01
71529U,信驊元大4B售07
71530U,威剛元大4B售01
71531U,力致國票4C售01
71532U,大江國票4C售01
71533U,大樹國票4C售01
71534U,中美晶國票4C售01
71535U,旺矽國票4C售02
71536U,璟德國票4C售01
71537U,台特化群益51售03
71538U,台特化國票4C售01
71539U,系微國票4C售03
71540U,振曜國票4C售02
71541U,千附精凱基4C售01
71542U,元債20凱基4B售02
71543U,凡甲凱基4C售01
71544U,旺矽凱基4C售02
71545U,元太中信4B售02
71546U,M31國票51售01
71547U,世禾國票4C售01
71548U,信驊國票4C售04
71549U,寬宏國票4C售01
71550U,雙鴻國票4C售03
71551U,元太元大4B售04
71552U,雙鴻元大4B售06
71553U,良維群益4C售02
71554U,振曜凱基4C售01
71555U,精材凱基4B售02
71556U,叡揚凱基4B售02
71557U,元太國票4C售02
71558U,威剛國票4C售05
71559U,康全電國票4C售03
71560U,雍智國票4C售01
71561U,信驊元大4B售08
71562U,精測元大4B售01
71563U,旺矽群益51售01
71564U,威剛群益51售01
71565U,茂達凱基4C售01
71566U,華景電凱基4C售01
71567U,新普凱基4C售01
71568U,美琪瑪國票4C售01
71569U,原相國票4B售01
71570U,富喬國票4C售03
71571U,元太元大4B售05
71572U,世界元大4B售01
71573U,威剛國票4C售06
71574U,神盾國票4C售01
71575U,原相凱基4B售04
71576U,元太元大4B售06
71577U,神盾元大4B售01
71578U,富喬元大4B售05
71579U,良維國票4C售03
71580U,高端國票4C售01
71581U,營邦國票4B售03
71582U,弘塑群益4B售05
71583U,信驊元富4B售03
71584U,創惟元富4B售03
71585U,新復興永豐53售01
71586U,雙鴻永豐4C售03
71587U,波若威凱基51售02
71588U,威剛凱基4B售01
71589U,創惟凱基4B售03
71590U,順達凱基4B售02
71591U,家登凱基4B售02
71592U,新復興凱基53售01
71593U,台特化國票4C售05
71594U,順達國票4C售03
71595U,精測國票4C售03
71596U,信驊永豐51售02
71597U,信驊國票4C售05
71598U,威剛國票51售01
71599U,神盾國票4C售04
71600U,順達元富4B售03
71601U,信驊中信4B售01
71602U,信驊凱基4B售05
71603U,營邦凱基4B售01
71604U,加百裕元大4B售01
71605U,信驊元大4B售09
71606U,山富群益4B售03
71607U,元太群益51售01
71608U,弘塑群益4B售07
71609U,穩懋凱基4C售01
71610U,山富國票4C售06
71611U,山富國票4C售07
71612U,神盾國票4C售05
71613U,華星光國票4C售03
71614U,萬潤國票4C售02
71615U,華星光元大4B售08
71616U,威剛永豐4C售01
71617U,國債20永豐4B售01
71618U,弘塑凱基4B售06
71619U,富喬凱基4B售04
71620U,華星光凱基4B售02
71621U,華星光群益4C售04
71622U,弘塑國票4C售02
71623U,長聖國票4C售01
71624U,南俊國票4C售02
71625U,創惟國票4C售03
71626U,信驊元大4B售10
71627U,力旺國泰4C售01
71628U,力旺凱基4B售03
71629U,信驊凱基4B售06
71630U,新復興凱基51售02
71631U,力旺國票4C售01
71632U,力旺國票4C售02
71633U,力旺國票51售03
71634U,力旺國票53售01
71635U,元債20國票53售01
71636U,國債20國票53售01
71637U,創惟國票4C售04
71638U,信驊富邦51售02
71639U,力旺元大4B售03
71640U,元債20元大4B售03
71641U,元債20元大53售01
71642U,信驊元大4B售11
71643U,信驊元大4B售12
71644U,元債20凱基54售02
71645U,威剛凱基4C售03
71646U,晟田國票52售01
71647U,擎亞國票52售01
71648U,寶島科國票51售01
71649U,信驊元大4C售02
71650U,富喬國票4C售04
71651U,新應材元富4C售02
71652U,高鋒群益4C售01
71653U,廣運群益4C售01
71654U,國債20元大51售03
71655U,信驊凱基4C售01
71656U,國債20凱基52售01
71657U,富喬群益52售01
71658U,宇峻國票51售01
71659U,家登國票4C售02
71660U,高鋒國票51售01
71661U,富喬國票52售02
71662U,新復興國票54售02
71663U,昇達科元大4C售01
71664U,精測元大4C售01
71665U,穩懋元大4C售01
71666U,台特化元富4C售01
71667U,信驊元富4C售01
71668U,信驊元富4C售02
71669U,元債20永豐51售01
71670U,信驊永豐51售03
71671U,鈊象永豐51售04
71672U,精測凱基4C售02
71673U,信驊群益4C售03
71674U,新應材群益4C售03
71675U,家登群益4C售02
71676U,台燿中信4C售01
71677U,台燿永豐4C售01
71678U,新復興永豐52售01
71679U,弘塑國票52售01
71680U,其陽國票4C售02
71681U,胡連國票51售01
71682U,信驊凱基4C售02
71683U,擎亞凱基52售01
71684U,昇達科元大4C售02
71685U,萬潤元大4C售03
71686U,精測元大4C售02
71687U,台燿元富4C售03
71688U,中美晶凱基51售01
71689U,台燿凱基4C售03
71690U,信驊國票51售01
71691U,華星光國票51售01
71692U,擎亞國票4C售01
71693U,寶雅國票51售01
71694U,台燿統一54售03
71695U,華星光元大52售01
712987,山富統一47購01
713054,山富統一47購02
713055,公準統一47購01
713062,驊訊統一47購01
713320,信紘科統一47購01
713321,信紘科統一47購02
713722,雙鴻元富47購01
714304,南俊統一48購01
714389,華星光統一46購01
714390,華星光統一46購02
714391,華星光統一48購01
714513,華星光統一46購03
714514,華星光統一48購02
714515,華星光統一48購03
714516,華星光統一49購01
714614,海韻電統一48購01
714621,廣運統一48購01
714643,公準統一48購01
714644,正基統一48購01
714647,金居統一46購01
714649,華星光統一48購04
714650,華星光統一4A購01
714751,均豪統一48購01
714757,智通統一46購01
714758,湧德統一48購01
714760,撼訊統一48購01
714818,弘塑統一48購01
714830,前鼎統一48購01
714831,前鼎統一48購02
714832,前鼎統一48購03
714839,福華統一48購01
714841,撼訊統一48購02
714843,優群統一48購01
714952,台星科統一46購01
714965,鈺太統一46購01
714967,耀勝統一48購01
715053,力旺群益46購01
715069,力致統一49購01
715075,昇佳電統一49購01
715076,波若威統一49購01
715078,前鼎統一49購01
715079,家登統一49購01
715134,旺矽統一49購01
715137,建榮統一49購01
715142,湧德統一49購01
715215,長聖統一49購01
715220,創惟統一49購01
715229,撼訊統一49購01
715232,驊訊統一49購01
715350,旺矽統一49購02
715354,創惟統一4B購01
715366,擎邦統一47購01
715367,擎邦統一47購02
715406,漢科統一49購01
715531,擎邦元富48購01
715590,世禾統一49購01
715719,翔名統一49購01
715769,翔名凱基46購01
715770,翔名凱基46購02
715808,擎邦統一46購02
715903,弘塑統一46購01
715906,昇達科統一46購01
715916,漢磊統一46購01
715917,漢磊統一47購01
716024,信驊元富46購01
716044,翔名統一49購02
716079,鈊象凱基46購01
716080,鈊象凱基4B購01
716137,亞信統一46購01
716210,翔名統一49購03
716255,家登統一47購01
716337,智冠統一49購01
716343,廣明統一46購01
716469,廣明統一46購02
716545,群聯元富49購05
716614,廣明元富46購01
716664,中美晶凱基46購01
716665,中美晶凱基46購02
716666,中美晶凱基4B購01
716667,中美晶凱基4B購02
716680,廣明凱基46購01
716681,廣明凱基46購02
716744,中美晶凱基46購03
716778,晟德統一46購01
716844,兆利統一47購01
716845,兆利統一47購02
716846,兆利統一4A購01
716847,兆利統一4A購02
716848,兆利統一4A購03
716849,兆利統一4A購04
716850,系統電統一47購01
716851,系統電統一47購02
716861,雙鴻統一47購01
716862,驊訊統一48購01
716898,兆利統一4A購05
716899,兆利統一4A購06
716900,兆利統一4A購07
716901,晟德統一4A購01
716918,雙鴻凱基47購01
717005,類比科統一4A購01
717406,中光電統一46購01
717408,協易機統一54購01
717561,元山統一47購01
717564,信音統一47購01
717567,信紘科統一47購03
717569,群聯統一46購01
717570,群聯統一46購02
717571,漢科統一47購01
717572,漢科統一48購01
717574,碩禾統一47購01
717575,網龍統一47購01
717577,弘塑國票48購01
717705,系微統一47購01
717706,良維統一48購01
717709,信音統一47購02
717710,美達統一47購01
717711,美達統一47購02
717714,碩禾統一49購01
717782,中光電統一47購01
717783,中探針統一47購01
717784,弘塑統一4A購01
717786,系微統一46購01
717788,金益鼎統一47購01
717792,新潤統一47購01
717796,網龍統一47購02
717820,弘塑國票4A購01
717896,中探針統一47購02
717899,永信建統一46購01
717901,信音統一48購01
717905,鈦昇統一46購01
717909,廣運統一46購01
717913,德微統一47購01
717959,中光電統一47購02
717960,台燿統一48購01
717961,利機統一47購01
717962,利機統一47購02
717964,聯上統一47購01
718017,力麒統一46購01
718020,永信建統一48購01
718022,新潤統一46購01
718023,新潤統一46購02
718024,新潤統一46購03
718025,新潤統一46購04
718030,聯上統一46購01
718031,鑫龍騰統一46購01
718098,台銘板統一54購01
718099,台銘板統一54購02
718101,德微統一47購02
718121,台燿統一48購02
718123,神準統一47購01
718125,雙鴻統一46購01
718126,雙鴻統一47購02
718127,雙鴻統一48購01
718128,雙鴻統一4A購01
718196,倉和統一48購01
718197,雙鴻統一48購02
718253,力致統一49購02
718254,元山統一48購01
718255,世德統一47購01
718256,世德統一49購01
718276,振曜群益47購01
718279,雙鴻群益47購01
718285,弘塑凱基4A購01
718294,雙鴻凱基47購02
718314,大綜統一48購01
718315,世德統一47購02
718316,弘塑統一47購01
718318,威剛統一47購01
718319,新潤統一47購02
718321,衛司特統一48購01
718322,衛司特統一48購02
718332,宜特凱基48購01
718333,宜特凱基48購02
718378,力旺統一4B購01
718379,大綜統一49購01
718381,永信建統一49購01
718382,光頡統一49購01
718383,宏捷科統一49購01
718384,系微統一4B購01
718385,長聖統一49購02
718386,美琪瑪統一49購01
718450,永信建統一49購02
718451,良維統一47購01
718452,東捷統一49購01
718453,美琪瑪統一49購02
718455,新潤統一49購01
718456,榮剛統一49購01
718457,德昌統一49購01
718458,耀勝統一49購01
718459,鑫龍騰統一49購01
718545,台星科統一48購01
718546,光頡統一49購02
718550,信昌電統一48購01
718554,榮剛統一49購02
718585,旺矽統一48購01
718586,東捷統一49購02
718591,威剛統一4B購01
718595,德昌統一49購02
718596,聯上統一49購01
718597,聯亞統一51購01
718608,振曜凱基47購01
718609,新潤凱基48購01
718610,新潤凱基48購02
718611,新潤凱基48購03
718650,正基統一49購01
718652,晶宏統一47購01
718654,聯上統一47購02
718655,鑫龍騰統一47購01
718705,弘塑國票47購01
718730,兆利統一55購01
718731,佳邦統一49購01
718732,金益鼎統一49購01
718733,博智統一49購01
718735,營邦統一49購01
718736,營邦統一4B購01
718737,雙鴻統一48購03
718769,旺矽統一49購03
718770,建榮統一4B購01
718771,倉和統一4B購01
718772,振曜統一4B購01
718773,湧德統一49購02
718829,正德統一49購01
718830,良維統一48購02
718831,旺矽統一48購02
718870,旺矽統一47購01
718871,博智統一49購02
718933,台銘板統一49購01
718934,良維統一4B購01
718936,波若威統一4B購01
718937,智通統一55購01
718940,群聯統一49購01
718941,廣運統一48購02
718942,驊訊統一51購01
719389,廣明國票46購01
719666,世界國票4A購01
719703,廣明凱基47購01
719706,力致統一4C購01
719708,中光電統一48購01
719709,宜鼎統一49購01
719710,原相統一48購01
719711,泰茂統一4C購01
719715,神盾統一56購01
719716,神盾統一56購02
719717,群聯統一47購01
719718,廣明統一48購01
719719,廣明統一56購01
719738,艾訊國票48購01
719752,立端統一4A購01
719753,艾訊統一4A購01
719754,宜特統一4A購01
719755,旺矽統一4C購01
719758,神盾統一47購01
719759,神盾統一48購01
719760,神盾統一4C購01
719761,神盾統一4C購02
719762,神盾統一4C購03
719764,新漢統一4A購01
719767,廣明統一48購02
719768,廣明統一4A購01
719769,廣明統一4C購01
719771,營邦統一49購02
719772,醫揚統一48購01
719773,醫揚統一4A購01
719992,昱展元富46購01
720004,艾訊群益46購01
720005,信驊群益46購01
720083,力致凱基46購01
720094,晶宏凱基46購01
720170,世界國票48購01
720183,正淩統一56購01
720184,正淩統一56購02
720185,先進光統一4C購01
720186,先進光統一56購01
720187,先進光統一56購02
720188,均豪統一47購01
720190,高技統一47購01
720191,富喬統一47購01
720192,富喬統一48購01
720194,華景電統一49購01
720196,精材統一49購01
720218,優群元富46購01
720232,精材群益46購01
720239,精材富邦46購01
720263,新潤凱基46購01
720266,精材凱基46購01
720283,雍智元大46購01
720328,正德富邦46購01
720373,先進光國票46購01
720446,廣運國票46購01
720464,智擎元富46購01
720557,廣運永豐46購01
720563,鈊象國票47購01
720574,台燿元富46購01
720576,前鼎元富46購01
720586,聯亞凱基46購01
720593,力致群益46購01
720633,中探針兆豐46購01
720635,晟德兆豐46購01
720639,波若威永豐46購01
720686,譜瑞元大46購01
720692,高技國票48購01
720703,振曜群益46購01
720745,均豪統一48購02
720746,旺矽統一56購01
720747,廣運統一48購03
720748,雙鴻統一56購01
720764,富喬兆豐46購01
720765,千附精富邦46購01
720791,鈊象群益47購01
720799,信昌電元大46購01
720808,精材元大46購01
720822,正基富邦46購01
720826,均豪統一46購01
720827,均豪統一4A購01
720828,均豪統一4A購02
720830,宜特統一4A購02
720831,宜特統一4C購01
720832,旺矽統一46購01
720833,旺矽統一4C購02
720834,廣運統一49購01
720835,廣運統一4A購01
720836,廣運統一4A購02
720866,鈊象國票49購01
